time,open,high,low,close,volume 
2020-12-08 12:23:00,123.995,124.0489,123.99,124.03,72799
2020-12-08 12:22:00,123.96,124.01,123.95,123.99,71010
2020-12-08 12:21:00,124.025,124.03,123.94,123.96,78853
2020-12-08 12:20:00,124.06,124.09,124.02,124.0277,125046
2020-12-08 12:19:00,123.945,124.06,123.9424,124.06,162288
2020-12-08 12:18:00,123.95,123.97,123.89,123.945,130296
2020-12-08 12:17:00,124.01,124.03,123.92,123.95,181749
2020-12-08 12:16:00,124.04,124.06,123.98,124.009,105565
2020-12-08 12:15:00,124.0499,124.05,124.0,124.04,82574
2020-12-08 12:14:00,124.075,124.075,123.98,124.045,142569
2020-12-08 12:13:00,124.11,124.125,124.0501,124.0764,83028
2020-12-08 12:12:00,124.12,124.15,124.08,124.11,114082
2020-12-08 12:11:00,124.055,124.13,124.05,124.12,125438
2020-12-08 12:10:00,124.05,124.06,124.011,124.06,121557
2020-12-08 12:09:00,124.09,124.0984,124.04,124.055,108635
2020-12-08 12:08:00,124.105,124.12,124.05,124.1,151192
2020-12-08 12:07:00,124.12,124.13,124.08,124.105,128122
2020-12-08 12:06:00,124.06,124.135,124.04,124.11,185443
2020-12-08 12:05:00,124.0433,124.1,124.0301,124.07,150083
2020-12-08 12:04:00,123.99,124.055,123.98,124.05,135502
2020-12-08 12:03:00,124.0067,124.04,123.98,123.9911,156751
2020-12-08 12:02:00,123.9827,124.0599,123.95,124.01,301879
2020-12-08 12:01:00,123.885,124.0,123.855,123.985,196007
2020-12-08 12:00:00,123.86,123.92,123.84,123.89,163688
2020-12-08 11:59:00,123.795,123.9,123.795,123.8604,193684
2020-12-08 11:58:00,123.765,123.817,123.76,123.79,149518
2020-12-08 11:57:00,123.7,123.79,123.69,123.765,117225
2020-12-08 11:56:00,123.65,123.73,123.65,123.7,102808
2020-12-08 11:55:00,123.6271,123.68,123.6201,123.65,103818
2020-12-08 11:54:00,123.7299,123.7299,123.62,123.625,100606
2020-12-08 11:53:00,123.745,123.78,123.7101,123.73,161289
2020-12-08 11:52:00,123.67,123.78,123.6633,123.745,164668
2020-12-08 11:51:00,123.575,123.68,123.5705,123.675,94708
2020-12-08 11:50:00,123.56,123.59,123.54,123.5758,118668
2020-12-08 11:49:00,123.62,123.62,123.525,123.56,151390
2020-12-08 11:48:00,123.67,123.68,123.62,123.625,60153
2020-12-08 11:47:00,123.59,123.675,123.59,123.6693,92199
2020-12-08 11:46:00,123.65,123.66,123.58,123.5893,88938
2020-12-08 11:45:00,123.665,123.69,123.635,123.65,78719
2020-12-08 11:44:00,123.66,123.6699,123.62,123.665,83188
2020-12-08 11:43:00,123.64,123.71,123.64,123.66,89034
2020-12-08 11:42:00,123.6401,123.65,123.5559,123.63,110899
2020-12-08 11:41:00,123.695,123.71,123.63,123.645,98119
2020-12-08 11:40:00,123.73,123.735,123.68,123.69,113451
2020-12-08 11:39:00,123.6938,123.72,123.675,123.72,115590
2020-12-08 11:38:00,123.68,123.705,123.65,123.6961,134312
2020-12-08 11:37:00,123.66,123.6827,123.64,123.675,160429
2020-12-08 11:36:00,123.6,123.67,123.59,123.67,87338
2020-12-08 11:35:00,123.67,123.6799,123.6,123.61,107712
2020-12-08 11:34:00,123.64,123.68,123.6,123.67,119279
2020-12-08 11:33:00,123.625,123.6599,123.57,123.64,153587
2020-12-08 11:32:00,123.5,123.64,123.48,123.6201,289987
2020-12-08 11:31:00,123.49,123.524,123.445,123.5093,99315
2020-12-08 11:30:00,123.529,123.529,123.45,123.485,92222
2020-12-08 11:29:00,123.4401,123.54,123.44,123.525,136115
2020-12-08 11:28:00,123.42,123.45,123.4,123.44,63396
2020-12-08 11:27:00,123.375,123.44,123.3702,123.4256,87992
2020-12-08 11:26:00,123.3162,123.385,123.3,123.3701,130893
2020-12-08 11:25:00,123.38,123.3862,123.3,123.311,116796
2020-12-08 11:24:00,123.425,123.46,123.385,123.385,102320
2020-12-08 11:23:00,123.41,123.4265,123.3825,123.4265,70662
2020-12-08 11:22:00,123.435,123.4713,123.4,123.405,84711
2020-12-08 11:21:00,123.41,123.44,123.3941,123.4359,81841
2020-12-08 11:20:00,123.44,123.44,123.37,123.4,108259
2020-12-08 11:19:00,123.47,123.51,123.4008,123.44,144365
2020-12-08 11:18:00,123.325,123.53,123.32,123.48,251076
2020-12-08 11:17:00,123.288,123.33,123.22,123.325,172115
2020-12-08 11:16:00,123.395,123.4,123.281,123.285,152641
2020-12-08 11:15:00,123.415,123.43,123.365,123.395,81267
2020-12-08 11:14:00,123.4293,123.48,123.36,123.413,156410
2020-12-08 11:13:00,123.43,123.45,123.35,123.425,134938
2020-12-08 11:12:00,123.47,123.49,123.425,123.44,138663
2020-12-08 11:11:00,123.44,123.51,123.3924,123.4701,207799
2020-12-08 11:10:00,123.44,123.48,123.42,123.44,179206
2020-12-08 11:09:00,123.25,123.4436,123.245,123.4374,169751
2020-12-08 11:08:00,123.19,123.28,123.19,123.24,79365
2020-12-08 11:07:00,123.26,123.28,123.19,123.195,104561
2020-12-08 11:06:00,123.27,123.29,123.2301,123.26,79082
2020-12-08 11:05:00,123.23,123.29,123.22,123.2617,87975
2020-12-08 11:04:00,123.295,123.3,123.17,123.23,157496
2020-12-08 11:03:00,123.3399,123.35,123.26,123.2999,101966
2020-12-08 11:02:00,123.285,123.35,123.28,123.3334,108583
2020-12-08 11:01:00,123.335,123.37,123.24,123.29,150994
2020-12-08 11:00:00,123.3601,123.39,123.31,123.3393,88982
2020-12-08 10:59:00,123.385,123.39,123.31,123.365,99333
2020-12-08 10:58:00,123.37,123.39,123.2845,123.39,177371
2020-12-08 10:57:00,123.4441,123.46,123.355,123.3781,144003
2020-12-08 10:56:00,123.395,123.45,123.385,123.445,137058
2020-12-08 10:55:00,123.36,123.43,123.355,123.3958,144614
2020-12-08 10:54:00,123.35,123.365,123.33,123.355,145815
2020-12-08 10:53:00,123.27,123.37,123.27,123.35,110570
2020-12-08 10:52:00,123.245,123.33,123.235,123.2682,139684
2020-12-08 10:51:00,123.3099,123.3099,123.22,123.2493,127664
2020-12-08 10:50:00,123.3307,123.35,123.29,123.304,110797
2020-12-08 10:49:00,123.31,123.35,123.28,123.3301,155061
2020-12-08 10:48:00,123.275,123.32,123.25,123.3194,119008
2020-12-08 10:47:00,123.265,123.31,123.231,123.2793,115491
2020-12-08 10:46:00,123.24,123.28,123.2208,123.27,110467
2020-12-08 10:45:00,123.3059,123.3059,123.225,123.23,137018
2020-12-08 10:44:00,123.31,123.33,123.28,123.2907,130511
2020-12-08 10:43:00,123.2496,123.315,123.2496,123.31,118779
2020-12-08 10:42:00,123.2801,123.32,123.2482,123.2482,143175
2020-12-08 10:41:00,123.2,123.295,123.19,123.29,212344
2020-12-08 10:40:00,123.13,123.2395,123.13,123.2034,182418
2020-12-08 10:39:00,123.34,123.3424,123.09,123.135,289642
2020-12-08 10:38:00,123.3969,123.41,123.285,123.35,161176
2020-12-08 10:37:00,123.3982,123.435,123.34,123.39,138902
2020-12-08 10:36:00,123.4,123.42,123.34,123.392,144537
2020-12-08 10:35:00,123.395,123.45,123.38,123.3986,143067
2020-12-08 10:34:00,123.355,123.4399,123.3501,123.395,168768
2020-12-08 10:33:00,123.38,123.42,123.35,123.359,103625
2020-12-08 10:32:00,123.3608,123.46,123.34,123.38,290038
2020-12-08 10:31:00,123.34,123.38,123.26,123.37,146292
2020-12-08 10:30:00,123.35,123.3799,123.29,123.3263,212580
2020-12-08 10:29:00,123.47,123.475,123.335,123.355,184318
2020-12-08 10:28:00,123.47,123.56,123.42,123.47,206043
2020-12-08 10:27:00,123.4231,123.5296,123.37,123.47,308640
2020-12-08 10:26:00,123.2723,123.4299,123.24,123.4293,272388
